id,area,service_group,service_or_check,harmonization_disposition,pitch_202x_row_resolution,pitch_202x_owner_doc,pitch_202x_group_owner,pitch_202x_evidence_packet,pitch_202x_primary_command,pitch_202x_scope_note
HLA2025-OMT-COMP-139,OMT component-level conformance,Object model identification table,pocType.pocEmail,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-140,OMT component-level conformance,Reference data type table,referenceDataTypeType.name,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-141,OMT component-level conformance,Reference data type table,referenceDataTypeType.representation,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-142,OMT component-level conformance,Reference data type table,referenceDataTypeType.referenceClass,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-143,OMT component-level conformance,Reference data type table,referenceDataTypeType.referencedAttribute,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-144,OMT component-level conformance,Reference data type table,referenceDataTypeType.semantics,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-145,OMT component-level conformance,Reference data type table,referenceDataTypeType.xs:any,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-146,OMT component-level conformance,Reference data type table,referencesType.referenceDataType,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-147,OMT component-level conformance,Reference data type table,referencesType.xs:any,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-148,OMT component-level conformance,Data type tables,simpleDataType.name,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-149,OMT component-level conformance,Data type tables,simpleDataType.representation,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-150,OMT component-level conformance,Data type tables,simpleDataType.units,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-151,OMT component-level conformance,Data type tables,simpleDataType.resolution,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-152,OMT component-level conformance,Data type tables,simpleDataType.accuracy,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-153,OMT component-level conformance,Data type tables,simpleDataType.semantics,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-154,OMT component-level conformance,Data type tables,simpleDataType.xs:any,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-155,OMT component-level conformance,Data type tables,simpleDataTypesType.simpleData,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-156,OMT component-level conformance,Data type tables,simpleDataTypesType.xs:any,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-157,OMT component-level conformance,Switches table,switchesType.autoProvide,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-158,OMT component-level conformance,Switches table,switchesType.conveyRegionDesignatorSets,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-159,OMT component-level conformance,Switches table,switchesType.attributeScopeAdvisory,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-160,OMT component-level conformance,Switches table,switchesType.attributeRelevanceAdvisory,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-161,OMT component-level conformance,Switches table,switchesType.objectClassRelevanceAdvisory,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-162,OMT component-level conformance,Switches table,switchesType.interactionRelevanceAdvisory,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-163,OMT component-level conformance,Switches table,switchesType.serviceReporting,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-164,OMT component-level conformance,Switches table,switchesType.exceptionReporting,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-165,OMT component-level conformance,Switches table,switchesType.delaySubscriptionEvaluation,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-166,OMT component-level conformance,Switches table,switchesType.nonRegulatedGrant,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-167,OMT component-level conformance,Switches table,switchesType.automaticResignAction,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-168,OMT component-level conformance,Switches table,switchesType.allowRelaxedDDM,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-169,OMT component-level conformance,Switches table,switchesType.advisoriesUseKnownClass,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-170,OMT component-level conformance,Switches table,switchesType.sendServiceReportsToFile,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-171,OMT component-level conformance,Switches table,switchesType.xs:any,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-172,OMT component-level conformance,Synchronization table,synchronizationPointType.label,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-173,OMT component-level conformance,Synchronization table,synchronizationPointType.dataType,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
