packet_requirement_id,curated_requirement_id,standard,clause,feature,reconciliation_kind,requirement_text,packet_verification_method,current_test_id,current_status,implementation_area,source_packet_file,notes
HLA1516.1-MIM-PARAM-073,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAdeleteObjectInstance` shall expose parameter `HLAtimeStamp` with datatype `HLAlogicalTime`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-074,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAlocalDeleteObjectInstance` shall expose parameter `HLAobjectInstance` with datatype `HLAhandle`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-075,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLArequestAttributeTransportationTypeChange` shall expose parameter `HLAobjectInstance` with datatype `HLAhandle`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-076,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLArequestAttributeTransportationTypeChange` shall expose parameter `HLAattributeList` with datatype `HLAhandleList`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-077,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLArequestAttributeTransportationTypeChange` shall expose parameter `HLAtransportation` with datatype `HLAtransportationName`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-078,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLArequestInteractionTransportationTypeChange` shall expose parameter `HLAinteractionClass` with datatype `HLAhandle`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-079,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLArequestInteractionTransportationTypeChange` shall expose parameter `HLAtransportation` with datatype `HLAtransportationName`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-080,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAunconditionalAttributeOwnershipDivestiture` shall expose parameter `HLAobjectInstance` with datatype `HLAhandle`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-081,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAunconditionalAttributeOwnershipDivestiture` shall expose parameter `HLAattributeList` with datatype `HLAhandleList`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-082,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAenableTimeRegulation` shall expose parameter `HLAlookahead` with datatype `HLAtimeInterval`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-083,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAtimeAdvanceRequest` shall expose parameter `HLAtimeStamp` with datatype `HLAlogicalTime`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-084,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAtimeAdvanceRequestAvailable` shall expose parameter `HLAtimeStamp` with datatype `HLAlogicalTime`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-085,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAnextMessageRequest` shall expose parameter `HLAtimeStamp` with datatype `HLAlogicalTime`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-086,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAnextMessageRequestAvailable` shall expose parameter `HLAtimeStamp` with datatype `HLAlogicalTime`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-087,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAflushQueueRequest` shall expose parameter `HLAtimeStamp` with datatype `HLAlogicalTime`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-088,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAmodifyLookahead` shall expose parameter `HLAlookahead` with datatype `HLAtimeInterval`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-089,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAchangeAttributeOrderType` shall expose parameter `HLAobjectInstance` with datatype `HLAhandle`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-090,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAchangeAttributeOrderType` shall expose parameter `HLAattributeList` with datatype `HLAhandleList`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
