packet_requirement_id,curated_requirement_id,standard,clause,feature,reconciliation_kind,requirement_text,packet_verification_method,current_test_id,current_status,implementation_area,source_packet_file,notes
HLA1516.2-XML-TYPE-060,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-TYPES,XML_TYPE,"OMT/FDD/DIF XML processor shall implement schema type `pocType` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.types,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-type row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-type curated requirement."
HLA1516.2-XML-TYPE-061,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-TYPES,XML_TYPE,"OMT/FDD/DIF XML processor shall implement schema type `pocTypeType` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.types,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-type row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-type curated requirement."
HLA1516.2-XML-TYPE-062,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-TYPES,XML_TYPE,"OMT/FDD/DIF XML processor shall implement schema type `reliableEnumerations` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.types,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-type row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-type curated requirement."
HLA1516.2-XML-TYPE-063,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-TYPES,XML_TYPE,"OMT/FDD/DIF XML processor shall implement schema type `resignActionType` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.types,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-type row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-type curated requirement."
HLA1516.2-XML-TYPE-064,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-TYPES,XML_TYPE,"OMT/FDD/DIF XML processor shall implement schema type `resignSwitchType` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.types,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-type row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-type curated requirement."
HLA1516.2-XML-TYPE-065,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-TYPES,XML_TYPE,"OMT/FDD/DIF XML processor shall implement schema type `securityClassificationType` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.types,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-type row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-type curated requirement."
HLA1516.2-XML-TYPE-066,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-TYPES,XML_TYPE,"OMT/FDD/DIF XML processor shall implement schema type `serviceUtilizationType` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.types,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-type row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-type curated requirement."
HLA1516.2-XML-TYPE-067,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-TYPES,XML_TYPE,"OMT/FDD/DIF XML processor shall implement schema type `sharingEnumerations` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.types,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-type row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-type curated requirement."
HLA1516.2-XML-TYPE-068,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-TYPES,XML_TYPE,"OMT/FDD/DIF XML processor shall implement schema type `sharingType` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.types,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-type row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-type curated requirement."
HLA1516.2-XML-TYPE-069,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-TYPES,XML_TYPE,"OMT/FDD/DIF XML processor shall implement schema type `simpleDataType` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.types,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-type row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-type curated requirement."
HLA1516.2-XML-TYPE-070,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-TYPES,XML_TYPE,"OMT/FDD/DIF XML processor shall implement schema type `simpleDataTypesType` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.types,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-type row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-type curated requirement."
HLA1516.2-XML-TYPE-071,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-TYPES,XML_TYPE,"OMT/FDD/DIF XML processor shall implement schema type `switchType` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.types,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-type row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-type curated requirement."
HLA1516.2-XML-TYPE-072,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-TYPES,XML_TYPE,"OMT/FDD/DIF XML processor shall implement schema type `switchesType` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.types,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-type row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-type curated requirement."
HLA1516.2-XML-TYPE-073,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-TYPES,XML_TYPE,"OMT/FDD/DIF XML processor shall implement schema type `synchronizationPointType` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.types,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-type row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-type curated requirement."
HLA1516.2-XML-TYPE-074,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-TYPES,XML_TYPE,"OMT/FDD/DIF XML processor shall implement schema type `synchronizationsType` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.types,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-type row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-type curated requirement."
HLA1516.2-XML-TYPE-075,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-TYPES,XML_TYPE,"OMT/FDD/DIF XML processor shall implement schema type `tagType` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.types,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-type row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-type curated requirement."
