packet_requirement_id,curated_requirement_id,standard,clause,service_name,reconciliation_kind,feature,requirement_text,packet_verification_method,current_test_id,current_status,implementation_area,source_packet_file,notes
HLA1516.1-SUP-10_37-ENABLEATTRIBUTESCOPEADVISORYSWITCH-SVC-001,HLA1516.1-SUP-10.1-002;HLA1516.1-SUP-10.17-001;HLA1516.1-SUP-10.18-001,IEEE 1516.1-2010 (2010 edition),10.37,enableAttributeScopeAdvisorySwitch,SVC,SUP-ENABLE_ATTRIBUTE_SCOPE_ADVISORY_SWITCH,The RTI shall provide the Enable Attribute Scope Advisory Switch service through the `enableAttributeScopeAdvisorySwitch` operation.,unit + integration + API conformance tests,tests/backends/test_python_backend_support_services.py::test_support_advisory_switches_toggle_and_reject_duplicates;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,mapped,support_switches,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native support-service tests directly exercise this packet slice.
HLA1516.1-SUP-10_37-ENABLEATTRIBUTESCOPEADVISORYSWITCH-TEST-001,HLA1516.1-SUP-10.1-002;HLA1516.1-SUP-10.17-001;HLA1516.1-SUP-10.18-001,IEEE 1516.1-2010 (2010 edition),10.37,enableAttributeScopeAdvisorySwitch,TEST,SUP-ENABLE_ATTRIBUTE_SCOPE_ADVISORY_SWITCH,"The verification suite shall include positive, negative, exception, transport-equivalence, and MOM-observer tests for `enableAttributeScopeAdvisorySwitch`.",test-suite audit,tests/backends/test_python_backend_support_services.py::test_support_advisory_switches_toggle_and_reject_duplicates;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,mapped,support_switches,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Current repo-native support-service tests now give direct positive and negative evidence for this helper family, while mapped signature and MOM rows cover the API-surface and observer slices; transport-mediated delivery is not applicable for these backend-local support-service helpers."
HLA1516.1-SUP-10_38-DISABLEATTRIBUTESCOPEADVISORYSWITCH-ARG-001,HLA1516.1-SUP-10.1-002;HLA1516.1-SUP-10.17-001;HLA1516.1-SUP-10.18-001,IEEE 1516.1-2010 (2010 edition),10.38,disableAttributeScopeAdvisorySwitch,ARG,SUP-DISABLE_ATTRIBUTE_SCOPE_ADVISORY_SWITCH,The implementation shall accept and validate `disableAttributeScopeAdvisorySwitch` overload 1 arguments: no explicit service arguments.,argument validation tests,tests/backends/test_python_backend_support_services.py::test_support_advisory_switches_toggle_and_reject_duplicates;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,mapped,support_switches,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native support-service tests directly exercise this packet slice.
HLA1516.1-SUP-10_38-DISABLEATTRIBUTESCOPEADVISORYSWITCH-EFF-001,HLA1516.1-SUP-10.1-002;HLA1516.1-SUP-10.17-001;HLA1516.1-SUP-10.18-001,IEEE 1516.1-2010 (2010 edition),10.38,disableAttributeScopeAdvisorySwitch,EFF,SUP-DISABLE_ATTRIBUTE_SCOPE_ADVISORY_SWITCH,The RTI shall update the relevant advisory-switch state and deliver advisory callbacks when enabled behavior requires it.,state-transition integration tests,tests/backends/test_python_backend_support_services.py::test_support_advisory_switches_toggle_and_reject_duplicates;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,mapped,support_switches,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native support-service tests directly exercise this packet slice.
HLA1516.1-SUP-10_38-DISABLEATTRIBUTESCOPEADVISORYSWITCH-EXC-001,HLA1516.1-SUP-10.1-002;HLA1516.1-SUP-10.17-001;HLA1516.1-SUP-10.18-001,IEEE 1516.1-2010 (2010 edition),10.38,disableAttributeScopeAdvisorySwitch,EXC,SUP-DISABLE_ATTRIBUTE_SCOPE_ADVISORY_SWITCH,"The RTI shall raise the standard exceptions exposed by `disableAttributeScopeAdvisorySwitch` when the corresponding error conditions occur: AttributeScopeAdvisorySwitchIsOff, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError.",exception matrix tests,tests/backends/test_python_backend_support_services.py::test_support_advisory_switches_toggle_and_reject_duplicates;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,partial,support_switches,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Repo-native support-service tests exercise related positive or negative behavior, but this packet row is broader than the current direct evidence."
HLA1516.1-SUP-10_38-DISABLEATTRIBUTESCOPEADVISORYSWITCH-MOM-001,HLA1516.1-SUP-10.1-002;HLA1516.1-SUP-10.17-001;HLA1516.1-SUP-10.18-001,IEEE 1516.1-2010 (2010 edition),10.38,disableAttributeScopeAdvisorySwitch,MOM,SUP-DISABLE_ATTRIBUTE_SCOPE_ADVISORY_SWITCH,"When MOM service reporting is enabled for the invoking federate, the RTI shall make invocation of `disableAttributeScopeAdvisorySwitch` observable through the standard MOM service-reporting mechanism where the standard defines such reporting.",MOM observer integration test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_10_services_are_observable_through_mom_service_invocation_reporting;tests/backends/test_python_backend_support_services.py::test_support_advisory_switches_toggle_and_reject_duplicates;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,mapped,support_switches,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native support-service MOM observer tests directly exercise this packet slice.
HLA1516.1-SUP-10_38-DISABLEATTRIBUTESCOPEADVISORYSWITCH-PRE-001,HLA1516.1-SUP-10.1-002;HLA1516.1-SUP-10.17-001;HLA1516.1-SUP-10.18-001,IEEE 1516.1-2010 (2010 edition),10.38,disableAttributeScopeAdvisorySwitch,PRE,SUP-DISABLE_ATTRIBUTE_SCOPE_ADVISORY_SWITCH,"The RTI shall validate all standard preconditions for `disableAttributeScopeAdvisorySwitch`, including connection state, federation-execution membership, valid handles, FDD-defined classes or datatypes, save/restore state, callback reentrancy, and service-specific constraints as applicable.",negative unit tests + exception tests,tests/backends/test_python_backend_support_services.py::test_support_advisory_switches_toggle_and_reject_duplicates;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,partial,support_switches,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Repo-native support-service tests exercise related positive or negative behavior, but this packet row is broader than the current direct evidence."
HLA1516.1-SUP-10_38-DISABLEATTRIBUTESCOPEADVISORYSWITCH-SIG-001,HLA1516.1-SUP-10.1-002;HLA1516.1-SUP-10.17-001;HLA1516.1-SUP-10.18-001,IEEE 1516.1-2010 (2010 edition),10.38,disableAttributeScopeAdvisorySwitch,SIG,SUP-DISABLE_ATTRIBUTE_SCOPE_ADVISORY_SWITCH,The implementation shall expose `disableAttributeScopeAdvisorySwitch` overload 1 returning `void` with the standard argument shape.,API signature static test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_10_service_signature_metadata_matches_source_bindings;tests/backends/test_python_backend_support_services.py::test_support_advisory_switches_toggle_and_reject_duplicates;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,mapped,support_switches,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native support-service signature tests directly exercise this packet slice.
HLA1516.1-SUP-10_38-DISABLEATTRIBUTESCOPEADVISORYSWITCH-SVC-001,HLA1516.1-SUP-10.1-002;HLA1516.1-SUP-10.17-001;HLA1516.1-SUP-10.18-001,IEEE 1516.1-2010 (2010 edition),10.38,disableAttributeScopeAdvisorySwitch,SVC,SUP-DISABLE_ATTRIBUTE_SCOPE_ADVISORY_SWITCH,The RTI shall provide the Disable Attribute Scope Advisory Switch service through the `disableAttributeScopeAdvisorySwitch` operation.,unit + integration + API conformance tests,tests/backends/test_python_backend_support_services.py::test_support_advisory_switches_toggle_and_reject_duplicates;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,mapped,support_switches,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native support-service tests directly exercise this packet slice.
HLA1516.1-SUP-10_38-DISABLEATTRIBUTESCOPEADVISORYSWITCH-TEST-001,HLA1516.1-SUP-10.1-002;HLA1516.1-SUP-10.17-001;HLA1516.1-SUP-10.18-001,IEEE 1516.1-2010 (2010 edition),10.38,disableAttributeScopeAdvisorySwitch,TEST,SUP-DISABLE_ATTRIBUTE_SCOPE_ADVISORY_SWITCH,"The verification suite shall include positive, negative, exception, transport-equivalence, and MOM-observer tests for `disableAttributeScopeAdvisorySwitch`.",test-suite audit,tests/backends/test_python_backend_support_services.py::test_support_advisory_switches_toggle_and_reject_duplicates;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,mapped,support_switches,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Current repo-native support-service tests now give direct positive and negative evidence for this helper family, while mapped signature and MOM rows cover the API-surface and observer slices; transport-mediated delivery is not applicable for these backend-local support-service helpers."
HLA1516.1-SUP-10_39-ENABLEINTERACTIONRELEVANCEADVISORYSWITCH-ARG-001,HLA1516.1-SUP-10.1-002;HLA1516.1-SUP-10.17-001;HLA1516.1-SUP-10.18-001,IEEE 1516.1-2010 (2010 edition),10.39,enableInteractionRelevanceAdvisorySwitch,ARG,SUP-ENABLE_INTERACTION_RELEVANCE_ADVISORY_SWIT,The implementation shall accept and validate `enableInteractionRelevanceAdvisorySwitch` overload 1 arguments: no explicit service arguments.,argument validation tests,tests/backends/test_python_backend_support_services.py::test_support_advisory_switches_toggle_and_reject_duplicates;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,mapped,support_switches,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native support-service tests directly exercise this packet slice.
HLA1516.1-SUP-10_39-ENABLEINTERACTIONRELEVANCEADVISORYSWITCH-EFF-001,HLA1516.1-SUP-10.1-002;HLA1516.1-SUP-10.17-001;HLA1516.1-SUP-10.18-001,IEEE 1516.1-2010 (2010 edition),10.39,enableInteractionRelevanceAdvisorySwitch,EFF,SUP-ENABLE_INTERACTION_RELEVANCE_ADVISORY_SWIT,The RTI shall update the relevant advisory-switch state and deliver advisory callbacks when enabled behavior requires it.,state-transition integration tests,tests/backends/test_python_backend_support_services.py::test_support_advisory_switches_toggle_and_reject_duplicates;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,mapped,support_switches,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native support-service tests directly exercise this packet slice.
HLA1516.1-SUP-10_39-ENABLEINTERACTIONRELEVANCEADVISORYSWITCH-EXC-001,HLA1516.1-SUP-10.1-002;HLA1516.1-SUP-10.17-001;HLA1516.1-SUP-10.18-001,IEEE 1516.1-2010 (2010 edition),10.39,enableInteractionRelevanceAdvisorySwitch,EXC,SUP-ENABLE_INTERACTION_RELEVANCE_ADVISORY_SWIT,"The RTI shall raise the standard exceptions exposed by `enableInteractionRelevanceAdvisorySwitch` when the corresponding error conditions occur: InteractionRelevanceAdvisorySwitchIsOn, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError.",exception matrix tests,tests/backends/test_python_backend_support_services.py::test_support_advisory_switches_toggle_and_reject_duplicates;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,partial,support_switches,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Repo-native support-service tests exercise related positive or negative behavior, but this packet row is broader than the current direct evidence."
HLA1516.1-SUP-10_39-ENABLEINTERACTIONRELEVANCEADVISORYSWITCH-MOM-001,HLA1516.1-SUP-10.1-002;HLA1516.1-SUP-10.17-001;HLA1516.1-SUP-10.18-001,IEEE 1516.1-2010 (2010 edition),10.39,enableInteractionRelevanceAdvisorySwitch,MOM,SUP-ENABLE_INTERACTION_RELEVANCE_ADVISORY_SWIT,"When MOM service reporting is enabled for the invoking federate, the RTI shall make invocation of `enableInteractionRelevanceAdvisorySwitch` observable through the standard MOM service-reporting mechanism where the standard defines such reporting.",MOM observer integration test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_10_services_are_observable_through_mom_service_invocation_reporting;tests/backends/test_python_backend_support_services.py::test_support_advisory_switches_toggle_and_reject_duplicates;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,mapped,support_switches,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native support-service MOM observer tests directly exercise this packet slice.
HLA1516.1-SUP-10_39-ENABLEINTERACTIONRELEVANCEADVISORYSWITCH-PRE-001,HLA1516.1-SUP-10.1-002;HLA1516.1-SUP-10.17-001;HLA1516.1-SUP-10.18-001,IEEE 1516.1-2010 (2010 edition),10.39,enableInteractionRelevanceAdvisorySwitch,PRE,SUP-ENABLE_INTERACTION_RELEVANCE_ADVISORY_SWIT,"The RTI shall validate all standard preconditions for `enableInteractionRelevanceAdvisorySwitch`, including connection state, federation-execution membership, valid handles, FDD-defined classes or datatypes, save/restore state, callback reentrancy, and service-specific constraints as applicable.",negative unit tests + exception tests,tests/backends/test_python_backend_support_services.py::test_support_advisory_switches_toggle_and_reject_duplicates;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,partial,support_switches,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Repo-native support-service tests exercise related positive or negative behavior, but this packet row is broader than the current direct evidence."
HLA1516.1-SUP-10_39-ENABLEINTERACTIONRELEVANCEADVISORYSWITCH-SIG-001,HLA1516.1-SUP-10.1-002;HLA1516.1-SUP-10.17-001;HLA1516.1-SUP-10.18-001,IEEE 1516.1-2010 (2010 edition),10.39,enableInteractionRelevanceAdvisorySwitch,SIG,SUP-ENABLE_INTERACTION_RELEVANCE_ADVISORY_SWIT,The implementation shall expose `enableInteractionRelevanceAdvisorySwitch` overload 1 returning `void` with the standard argument shape.,API signature static test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_10_service_signature_metadata_matches_source_bindings;tests/backends/test_python_backend_support_services.py::test_support_advisory_switches_toggle_and_reject_duplicates;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,mapped,support_switches,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native support-service signature tests directly exercise this packet slice.
HLA1516.1-SUP-10_39-ENABLEINTERACTIONRELEVANCEADVISORYSWITCH-SVC-001,HLA1516.1-SUP-10.1-002;HLA1516.1-SUP-10.17-001;HLA1516.1-SUP-10.18-001,IEEE 1516.1-2010 (2010 edition),10.39,enableInteractionRelevanceAdvisorySwitch,SVC,SUP-ENABLE_INTERACTION_RELEVANCE_ADVISORY_SWIT,The RTI shall provide the Enable Interaction Relevance Advisory Switch service through the `enableInteractionRelevanceAdvisorySwitch` operation.,unit + integration + API conformance tests,tests/backends/test_python_backend_support_services.py::test_support_advisory_switches_toggle_and_reject_duplicates;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,mapped,support_switches,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native support-service tests directly exercise this packet slice.
