requirement_id,standard,clause,source_title,capability,feature,requirement_text,normative_keyword,implementation_area,verification_method,test_id,status,priority,source_note,requirement_type,parent_requirement_id,source_detail,service_name,service_direction,transport_scope,mom_observable,verification_notes
HLA1516.1-FM-4_25-EXC-001,IEEE 1516.1-2010 (2010 edition),4.25,Federate Interface Specification,CAP-FM,FM-RESTORE,Confirm Federation Restoration Request  service shall report the defined exception/failure condition when applicable: Federate internal error.,shall,rti.callbacks.federation_management.confirm_federation_restoration_request,unit + negative-path conformance test,TEST-FM-4_25-EXC-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EXC,HLA1516.1-FM-4_25-001,4.25.5 Exceptions,Confirm Federation Restoration Request,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_26-SVC-001,IEEE 1516.1-2010 (2010 edition),4.26,Federate Interface Specification,CAP-FM,FM-RESTORE,RTI/federate interface shall provide Federation Restore Begun  service as a RTI-initiated callback in the Federation Management service group.,shall,rti.callbacks.federation_management.federation_restore_begun,API conformance + integration test,TEST-FM-4_26-SVC-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,SVC,HLA1516.1-FM-4_26-001,4.26 service heading and overview,Federation Restore Begun,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_26-CB-001,IEEE 1516.1-2010 (2010 edition),4.26,Federate Interface Specification,CAP-FM,FM-RESTORE,The FederateAmbassador shall expose a callback handler for Federation Restore Begun and the RTI shall invoke it only under the service's defined conditions.,shall,rti.callbacks.federation_management.federation_restore_begun,callback integration test,TEST-FM-4_26-CB-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,CB,HLA1516.1-FM-4_26-001,4.26 RTI-initiated service,Federation Restore Begun,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_26-PRE-001,IEEE 1516.1-2010 (2010 edition),4.26,Federate Interface Specification,CAP-FM,FM-RESTORE,Federation Restore Begun  service shall enforce this precondition before successful completion: The federation execution exists.,shall,rti.callbacks.federation_management.federation_restore_begun,unit + negative-path conformance test,TEST-FM-4_26-PRE-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_26-001,4.26.3 Preconditions,Federation Restore Begun,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_26-PRE-002,IEEE 1516.1-2010 (2010 edition),4.26,Federate Interface Specification,CAP-FM,FM-RESTORE,Federation Restore Begun  service shall enforce this precondition before successful completion: The federate is joined to that federation execution.,shall,rti.callbacks.federation_management.federation_restore_begun,unit + negative-path conformance test,TEST-FM-4_26-PRE-002,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_26-001,4.26.3 Preconditions,Federation Restore Begun,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_26-PRE-003,IEEE 1516.1-2010 (2010 edition),4.26,Federate Interface Specification,CAP-FM,FM-RESTORE,Federation Restore Begun  service shall enforce this precondition before successful completion: Federate save not in progress.,shall,rti.callbacks.federation_management.federation_restore_begun,unit + negative-path conformance test,TEST-FM-4_26-PRE-003,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_26-001,4.26.3 Preconditions,Federation Restore Begun,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_26-PRE-004,IEEE 1516.1-2010 (2010 edition),4.26,Federate Interface Specification,CAP-FM,FM-RESTORE,Federation Restore Begun  service shall enforce this precondition before successful completion: Federate restore not in progress.,shall,rti.callbacks.federation_management.federation_restore_begun,unit + negative-path conformance test,TEST-FM-4_26-PRE-004,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_26-001,4.26.3 Preconditions,Federation Restore Begun,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_26-EFF-001,IEEE 1516.1-2010 (2010 edition),4.26,Federate Interface Specification,CAP-FM,FM-RESTORE,"On successful Federation Restore Begun  service, the RTI shall establish this postcondition: The joined federate has been instructed to stop providing new information to the federation.",shall,rti.callbacks.federation_management.federation_restore_begun,state-machine integration test,TEST-FM-4_26-EFF-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EFF,HLA1516.1-FM-4_26-001,4.26.4 Postconditions,Federation Restore Begun,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_26-EXC-001,IEEE 1516.1-2010 (2010 edition),4.26,Federate Interface Specification,CAP-FM,FM-RESTORE,Federation Restore Begun  service shall report the defined exception/failure condition when applicable: Federate internal error.,shall,rti.callbacks.federation_management.federation_restore_begun,unit + negative-path conformance test,TEST-FM-4_26-EXC-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EXC,HLA1516.1-FM-4_26-001,4.26.5 Exceptions,Federation Restore Begun,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_27-SVC-001,IEEE 1516.1-2010 (2010 edition),4.27,Federate Interface Specification,CAP-FM,FM-RESTORE,RTI/federate interface shall provide Initiate Federate Restore  service as a RTI-initiated callback in the Federation Management service group.,shall,rti.callbacks.federation_management.initiate_federate_restore,API conformance + integration test,TEST-FM-4_27-SVC-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,SVC,HLA1516.1-FM-4_27-001,4.27 service heading and overview,Initiate Federate Restore,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_27-CB-001,IEEE 1516.1-2010 (2010 edition),4.27,Federate Interface Specification,CAP-FM,FM-RESTORE,The FederateAmbassador shall expose a callback handler for Initiate Federate Restore and the RTI shall invoke it only under the service's defined conditions.,shall,rti.callbacks.federation_management.initiate_federate_restore,callback integration test,TEST-FM-4_27-CB-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,CB,HLA1516.1-FM-4_27-001,4.27 RTI-initiated service,Initiate Federate Restore,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_27-ARG-001,IEEE 1516.1-2010 (2010 edition),4.27,Federate Interface Specification,CAP-FM,FM-RESTORE,Initiate Federate Restore  service shall accept and validate supplied argument: Federation save label.,shall,rti.callbacks.federation_management.initiate_federate_restore,unit + negative-path conformance test,TEST-FM-4_27-ARG-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,ARG,HLA1516.1-FM-4_27-001,4.27.1 Supplied arguments,Initiate Federate Restore,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_27-ARG-002,IEEE 1516.1-2010 (2010 edition),4.27,Federate Interface Specification,CAP-FM,FM-RESTORE,Initiate Federate Restore  service shall accept and validate supplied argument: Joined federate designator.,shall,rti.callbacks.federation_management.initiate_federate_restore,unit + negative-path conformance test,TEST-FM-4_27-ARG-002,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,ARG,HLA1516.1-FM-4_27-001,4.27.1 Supplied arguments,Initiate Federate Restore,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
