requirement_id,standard,clause,source_title,capability,feature,requirement_text,normative_keyword,implementation_area,verification_method,test_id,status,priority,source_note,requirement_type,parent_requirement_id,source_detail,service_name,service_direction,transport_scope,mom_observable,verification_notes
HLA1516.1-FM-4_29-MOM-001,IEEE 1516.1-2010,4.29,Federate Interface Specification,CAP-FM,FM-RESTORE,The RTI shall update or make auditable the MOM-visible federation-management state associated with Federation Restored.,shall,rti.callbacks.federation_management.federation_restored,MOM observer integration test,TEST-FM-4_29-MOM-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,MOM,HLA1516.1-FM-4_29-001,4.29 MOM observability hook,Federation Restored,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_30-SVC-001,IEEE 1516.1-2010,4.30,Federate Interface Specification,CAP-FM,FM-RESTORE,RTI/federate interface shall provide Abort Federation Restore service as a federate-initiated service in the Federation Management service group.,shall,rti.federation_management.abort_federation_restore,API conformance + integration test,TEST-FM-4_30-SVC-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,SVC,HLA1516.1-FM-4_30-001,4.30 service heading and overview,Abort Federation Restore,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_30-PRE-001,IEEE 1516.1-2010,4.30,Federate Interface Specification,CAP-FM,FM-RESTORE,Abort Federation Restore service shall enforce this precondition before successful completion: The federate is connected to the RTI.,shall,rti.federation_management.abort_federation_restore,unit + negative-path conformance test,TEST-FM-4_30-PRE-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_30-001,4.30.3 Preconditions,Abort Federation Restore,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_30-PRE-002,IEEE 1516.1-2010,4.30,Federate Interface Specification,CAP-FM,FM-RESTORE,Abort Federation Restore service shall enforce this precondition before successful completion: The federation execution exists.,shall,rti.federation_management.abort_federation_restore,unit + negative-path conformance test,TEST-FM-4_30-PRE-002,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_30-001,4.30.3 Preconditions,Abort Federation Restore,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_30-PRE-003,IEEE 1516.1-2010,4.30,Federate Interface Specification,CAP-FM,FM-RESTORE,Abort Federation Restore service shall enforce this precondition before successful completion: The federate is joined to that federation execution.,shall,rti.federation_management.abort_federation_restore,unit + negative-path conformance test,TEST-FM-4_30-PRE-003,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_30-001,4.30.3 Preconditions,Abort Federation Restore,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_30-PRE-004,IEEE 1516.1-2010,4.30,Federate Interface Specification,CAP-FM,FM-RESTORE,Abort Federation Restore service shall enforce this precondition before successful completion: The federate is in the Federate Restore in Progress state.,shall,rti.federation_management.abort_federation_restore,unit + negative-path conformance test,TEST-FM-4_30-PRE-004,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_30-001,4.30.3 Preconditions,Abort Federation Restore,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_30-EFF-001,IEEE 1516.1-2010,4.30,Federate Interface Specification,CAP-FM,FM-RESTORE,"On successful Abort Federation Restore service, the RTI shall establish this postcondition: An abort federation restore has been requested.",shall,rti.federation_management.abort_federation_restore,state-machine integration test,TEST-FM-4_30-EFF-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EFF,HLA1516.1-FM-4_30-001,4.30.4 Postconditions,Abort Federation Restore,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_30-EXC-001,IEEE 1516.1-2010,4.30,Federate Interface Specification,CAP-FM,FM-RESTORE,Abort Federation Restore service shall report the defined exception/failure condition when applicable: Federate restore not in progress.,shall,rti.federation_management.abort_federation_restore,unit + negative-path conformance test,TEST-FM-4_30-EXC-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EXC,HLA1516.1-FM-4_30-001,4.30.5 Exceptions,Abort Federation Restore,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_30-EXC-002,IEEE 1516.1-2010,4.30,Federate Interface Specification,CAP-FM,FM-RESTORE,Abort Federation Restore service shall report the defined exception/failure condition when applicable: The federate is not a federation execution member.,shall,rti.federation_management.abort_federation_restore,unit + negative-path conformance test,TEST-FM-4_30-EXC-002,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EXC,HLA1516.1-FM-4_30-001,4.30.5 Exceptions,Abort Federation Restore,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_30-EXC-003,IEEE 1516.1-2010,4.30,Federate Interface Specification,CAP-FM,FM-RESTORE,Abort Federation Restore service shall report the defined exception/failure condition when applicable: Not connected.,shall,rti.federation_management.abort_federation_restore,unit + negative-path conformance test,TEST-FM-4_30-EXC-003,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EXC,HLA1516.1-FM-4_30-001,4.30.5 Exceptions,Abort Federation Restore,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_30-EXC-004,IEEE 1516.1-2010,4.30,Federate Interface Specification,CAP-FM,FM-RESTORE,Abort Federation Restore service shall report the defined exception/failure condition when applicable: RTI internal error.,shall,rti.federation_management.abort_federation_restore,unit + negative-path conformance test,TEST-FM-4_30-EXC-004,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EXC,HLA1516.1-FM-4_30-001,4.30.5 Exceptions,Abort Federation Restore,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_30-MOM-001,IEEE 1516.1-2010,4.30,Federate Interface Specification,CAP-FM,FM-RESTORE,The RTI shall update or make auditable the MOM-visible federation-management state associated with Abort Federation Restore.,shall,rti.federation_management.abort_federation_restore,MOM observer integration test,TEST-FM-4_30-MOM-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,MOM,HLA1516.1-FM-4_30-001,4.30 MOM observability hook,Abort Federation Restore,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_31-SVC-001,IEEE 1516.1-2010,4.31,Federate Interface Specification,CAP-FM,FM-RESTORE,RTI/federate interface shall provide Query Federation Restore Status service as a federate-initiated service in the Federation Management service group.,shall,rti.federation_management.query_federation_restore_status,API conformance + integration test,TEST-FM-4_31-SVC-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,SVC,HLA1516.1-FM-4_31-001,4.31 service heading and overview,Query Federation Restore Status,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_31-PRE-001,IEEE 1516.1-2010,4.31,Federate Interface Specification,CAP-FM,FM-RESTORE,Query Federation Restore Status service shall enforce this precondition before successful completion: The federate is connected to the RTI.,shall,rti.federation_management.query_federation_restore_status,unit + negative-path conformance test,TEST-FM-4_31-PRE-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_31-001,4.31.3 Preconditions,Query Federation Restore Status,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
