test_id,requirement_id,capability,feature,test_level,transport,status,expected_evidence,verification_notes
TEST-FM-4_30-PRE-004-GRPC,HLA1516.1-FM-4_30-PRE-004,CAP-FM,FM-RESTORE,unit/negative-path,grpc,planned,Verify HLA1516.1-FM-4_30-PRE-004: Abort Federation Restore service shall enforce this precondition before successful completion: The federate is in the Federate Restore in Progress state.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_30-PRE-004-REST,HLA1516.1-FM-4_30-PRE-004,CAP-FM,FM-RESTORE,unit/negative-path,rest,planned,Verify HLA1516.1-FM-4_30-PRE-004: Abort Federation Restore service shall enforce this precondition before successful completion: The federate is in the Federate Restore in Progress state.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_30-EFF-001-NATIVE,HLA1516.1-FM-4_30-EFF-001,CAP-FM,FM-RESTORE,state-machine integration,native,planned,"Verify HLA1516.1-FM-4_30-EFF-001: On successful Abort Federation Restore service, the RTI shall establish this postcondition: An abort federation restore has been requested.",Split from broad service row to implementation-ready conformance row.
TEST-FM-4_30-EFF-001-GRPC,HLA1516.1-FM-4_30-EFF-001,CAP-FM,FM-RESTORE,state-machine integration,grpc,planned,"Verify HLA1516.1-FM-4_30-EFF-001: On successful Abort Federation Restore service, the RTI shall establish this postcondition: An abort federation restore has been requested.",Split from broad service row to implementation-ready conformance row.
TEST-FM-4_30-EFF-001-REST,HLA1516.1-FM-4_30-EFF-001,CAP-FM,FM-RESTORE,state-machine integration,rest,planned,"Verify HLA1516.1-FM-4_30-EFF-001: On successful Abort Federation Restore service, the RTI shall establish this postcondition: An abort federation restore has been requested.",Split from broad service row to implementation-ready conformance row.
TEST-FM-4_30-EXC-001-NATIVE,HLA1516.1-FM-4_30-EXC-001,CAP-FM,FM-RESTORE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_30-EXC-001: Abort Federation Restore service shall report the defined exception/failure condition when applicable: Federate restore not in progress.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_30-EXC-001-GRPC,HLA1516.1-FM-4_30-EXC-001,CAP-FM,FM-RESTORE,unit/negative-path,grpc,planned,Verify HLA1516.1-FM-4_30-EXC-001: Abort Federation Restore service shall report the defined exception/failure condition when applicable: Federate restore not in progress.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_30-EXC-001-REST,HLA1516.1-FM-4_30-EXC-001,CAP-FM,FM-RESTORE,unit/negative-path,rest,planned,Verify HLA1516.1-FM-4_30-EXC-001: Abort Federation Restore service shall report the defined exception/failure condition when applicable: Federate restore not in progress.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_30-EXC-002-NATIVE,HLA1516.1-FM-4_30-EXC-002,CAP-FM,FM-RESTORE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_30-EXC-002: Abort Federation Restore service shall report the defined exception/failure condition when applicable: The federate is not a federation execution member.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_30-EXC-002-GRPC,HLA1516.1-FM-4_30-EXC-002,CAP-FM,FM-RESTORE,unit/negative-path,grpc,planned,Verify HLA1516.1-FM-4_30-EXC-002: Abort Federation Restore service shall report the defined exception/failure condition when applicable: The federate is not a federation execution member.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_30-EXC-002-REST,HLA1516.1-FM-4_30-EXC-002,CAP-FM,FM-RESTORE,unit/negative-path,rest,planned,Verify HLA1516.1-FM-4_30-EXC-002: Abort Federation Restore service shall report the defined exception/failure condition when applicable: The federate is not a federation execution member.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_30-EXC-003-NATIVE,HLA1516.1-FM-4_30-EXC-003,CAP-FM,FM-RESTORE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_30-EXC-003: Abort Federation Restore service shall report the defined exception/failure condition when applicable: Not connected.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_30-EXC-003-GRPC,HLA1516.1-FM-4_30-EXC-003,CAP-FM,FM-RESTORE,unit/negative-path,grpc,planned,Verify HLA1516.1-FM-4_30-EXC-003: Abort Federation Restore service shall report the defined exception/failure condition when applicable: Not connected.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_30-EXC-003-REST,HLA1516.1-FM-4_30-EXC-003,CAP-FM,FM-RESTORE,unit/negative-path,rest,planned,Verify HLA1516.1-FM-4_30-EXC-003: Abort Federation Restore service shall report the defined exception/failure condition when applicable: Not connected.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_30-EXC-004-NATIVE,HLA1516.1-FM-4_30-EXC-004,CAP-FM,FM-RESTORE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_30-EXC-004: Abort Federation Restore service shall report the defined exception/failure condition when applicable: RTI internal error.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_30-EXC-004-GRPC,HLA1516.1-FM-4_30-EXC-004,CAP-FM,FM-RESTORE,unit/negative-path,grpc,planned,Verify HLA1516.1-FM-4_30-EXC-004: Abort Federation Restore service shall report the defined exception/failure condition when applicable: RTI internal error.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_30-EXC-004-REST,HLA1516.1-FM-4_30-EXC-004,CAP-FM,FM-RESTORE,unit/negative-path,rest,planned,Verify HLA1516.1-FM-4_30-EXC-004: Abort Federation Restore service shall report the defined exception/failure condition when applicable: RTI internal error.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_30-MOM-001-NATIVE,HLA1516.1-FM-4_30-MOM-001,CAP-FM,FM-RESTORE,MOM observer,native,planned,Verify HLA1516.1-FM-4_30-MOM-001: The RTI shall update or make auditable the MOM-visible federation-management state associated with Abort Federation Restore.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_31-SVC-001-NATIVE,HLA1516.1-FM-4_31-SVC-001,CAP-FM,FM-RESTORE,API conformance,native,planned,Verify HLA1516.1-FM-4_31-SVC-001: RTI/federate interface shall provide Query Federation Restore Status service as a federate-initiated service in the Federation Management service group.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_31-SVC-001-GRPC,HLA1516.1-FM-4_31-SVC-001,CAP-FM,FM-RESTORE,API conformance,grpc,planned,Verify HLA1516.1-FM-4_31-SVC-001: RTI/federate interface shall provide Query Federation Restore Status service as a federate-initiated service in the Federation Management service group.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_31-SVC-001-REST,HLA1516.1-FM-4_31-SVC-001,CAP-FM,FM-RESTORE,API conformance,rest,planned,Verify HLA1516.1-FM-4_31-SVC-001: RTI/federate interface shall provide Query Federation Restore Status service as a federate-initiated service in the Federation Management service group.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_31-PRE-001-NATIVE,HLA1516.1-FM-4_31-PRE-001,CAP-FM,FM-RESTORE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_31-PRE-001: Query Federation Restore Status service shall enforce this precondition before successful completion: The federate is connected to the RTI.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_31-PRE-001-GRPC,HLA1516.1-FM-4_31-PRE-001,CAP-FM,FM-RESTORE,unit/negative-path,grpc,planned,Verify HLA1516.1-FM-4_31-PRE-001: Query Federation Restore Status service shall enforce this precondition before successful completion: The federate is connected to the RTI.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_31-PRE-001-REST,HLA1516.1-FM-4_31-PRE-001,CAP-FM,FM-RESTORE,unit/negative-path,rest,planned,Verify HLA1516.1-FM-4_31-PRE-001: Query Federation Restore Status service shall enforce this precondition before successful completion: The federate is connected to the RTI.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_31-PRE-002-NATIVE,HLA1516.1-FM-4_31-PRE-002,CAP-FM,FM-RESTORE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_31-PRE-002: Query Federation Restore Status service shall enforce this precondition before successful completion: The federation execution exists.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_31-PRE-002-GRPC,HLA1516.1-FM-4_31-PRE-002,CAP-FM,FM-RESTORE,unit/negative-path,grpc,planned,Verify HLA1516.1-FM-4_31-PRE-002: Query Federation Restore Status service shall enforce this precondition before successful completion: The federation execution exists.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_31-PRE-002-REST,HLA1516.1-FM-4_31-PRE-002,CAP-FM,FM-RESTORE,unit/negative-path,rest,planned,Verify HLA1516.1-FM-4_31-PRE-002: Query Federation Restore Status service shall enforce this precondition before successful completion: The federation execution exists.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_31-PRE-003-NATIVE,HLA1516.1-FM-4_31-PRE-003,CAP-FM,FM-RESTORE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_31-PRE-003: Query Federation Restore Status service shall enforce this precondition before successful completion: The federate is joined to that federation execution.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_31-PRE-003-GRPC,HLA1516.1-FM-4_31-PRE-003,CAP-FM,FM-RESTORE,unit/negative-path,grpc,planned,Verify HLA1516.1-FM-4_31-PRE-003: Query Federation Restore Status service shall enforce this precondition before successful completion: The federate is joined to that federation execution.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_31-PRE-003-REST,HLA1516.1-FM-4_31-PRE-003,CAP-FM,FM-RESTORE,unit/negative-path,rest,planned,Verify HLA1516.1-FM-4_31-PRE-003: Query Federation Restore Status service shall enforce this precondition before successful completion: The federate is joined to that federation execution.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_31-PRE-004-NATIVE,HLA1516.1-FM-4_31-PRE-004,CAP-FM,FM-RESTORE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_31-PRE-004: Query Federation Restore Status service shall enforce this precondition before successful completion: Federate save not in progress.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_31-PRE-004-GRPC,HLA1516.1-FM-4_31-PRE-004,CAP-FM,FM-RESTORE,unit/negative-path,grpc,planned,Verify HLA1516.1-FM-4_31-PRE-004: Query Federation Restore Status service shall enforce this precondition before successful completion: Federate save not in progress.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_31-PRE-004-REST,HLA1516.1-FM-4_31-PRE-004,CAP-FM,FM-RESTORE,unit/negative-path,rest,planned,Verify HLA1516.1-FM-4_31-PRE-004: Query Federation Restore Status service shall enforce this precondition before successful completion: Federate save not in progress.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_31-EFF-001-NATIVE,HLA1516.1-FM-4_31-EFF-001,CAP-FM,FM-RESTORE,state-machine integration,native,planned,"Verify HLA1516.1-FM-4_31-EFF-001: On successful Query Federation Restore Status service, the RTI shall establish this postcondition: The request for a federation restore status has been received by the RTI.",Split from broad service row to implementation-ready conformance row.
TEST-FM-4_31-EFF-001-GRPC,HLA1516.1-FM-4_31-EFF-001,CAP-FM,FM-RESTORE,state-machine integration,grpc,planned,"Verify HLA1516.1-FM-4_31-EFF-001: On successful Query Federation Restore Status service, the RTI shall establish this postcondition: The request for a federation restore status has been received by the RTI.",Split from broad service row to implementation-ready conformance row.
TEST-FM-4_31-EFF-001-REST,HLA1516.1-FM-4_31-EFF-001,CAP-FM,FM-RESTORE,state-machine integration,rest,planned,"Verify HLA1516.1-FM-4_31-EFF-001: On successful Query Federation Restore Status service, the RTI shall establish this postcondition: The request for a federation restore status has been received by the RTI.",Split from broad service row to implementation-ready conformance row.
TEST-FM-4_31-EXC-001-NATIVE,HLA1516.1-FM-4_31-EXC-001,CAP-FM,FM-RESTORE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_31-EXC-001: Query Federation Restore Status service shall report the defined exception/failure condition when applicable: Federate save in progress.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_31-EXC-001-GRPC,HLA1516.1-FM-4_31-EXC-001,CAP-FM,FM-RESTORE,unit/negative-path,grpc,planned,Verify HLA1516.1-FM-4_31-EXC-001: Query Federation Restore Status service shall report the defined exception/failure condition when applicable: Federate save in progress.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_31-EXC-001-REST,HLA1516.1-FM-4_31-EXC-001,CAP-FM,FM-RESTORE,unit/negative-path,rest,planned,Verify HLA1516.1-FM-4_31-EXC-001: Query Federation Restore Status service shall report the defined exception/failure condition when applicable: Federate save in progress.,Split from broad service row to implementation-ready conformance row.
