test_id,requirement_id,capability,feature,test_level,transport,status,expected_evidence,verification_notes
TEST-HLA1516_1-MIM-PARAM-072-REST,HLA1516.1-MIM-PARAM-072,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,rest,planned,Verify HLA1516.1-MIM-PARAM-072: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAdeleteObjectInstance` shall expose parameter `HLAtag` with datatype `HLAopaqueData`.,
TEST-HLA1516_1-MIM-PARAM-073-NATIVE,HLA1516.1-MIM-PARAM-073,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,native,planned,Verify HLA1516.1-MIM-PARAM-073: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAdeleteObjectInstance` shall expose parameter `HLAtimeStamp` with datatype `HLAlogicalTime`.,
TEST-HLA1516_1-MIM-PARAM-073-GRPC,HLA1516.1-MIM-PARAM-073,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,grpc,planned,Verify HLA1516.1-MIM-PARAM-073: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAdeleteObjectInstance` shall expose parameter `HLAtimeStamp` with datatype `HLAlogicalTime`.,
TEST-HLA1516_1-MIM-PARAM-073-REST,HLA1516.1-MIM-PARAM-073,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,rest,planned,Verify HLA1516.1-MIM-PARAM-073: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAdeleteObjectInstance` shall expose parameter `HLAtimeStamp` with datatype `HLAlogicalTime`.,
TEST-HLA1516_1-MIM-PARAM-074-NATIVE,HLA1516.1-MIM-PARAM-074,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,native,planned,Verify HLA1516.1-MIM-PARAM-074: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAlocalDeleteObjectInstance` shall expose parameter `HLAobjectInstance` with datatype `HLAhandle`.,
TEST-HLA1516_1-MIM-PARAM-074-GRPC,HLA1516.1-MIM-PARAM-074,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,grpc,planned,Verify HLA1516.1-MIM-PARAM-074: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAlocalDeleteObjectInstance` shall expose parameter `HLAobjectInstance` with datatype `HLAhandle`.,
TEST-HLA1516_1-MIM-PARAM-074-REST,HLA1516.1-MIM-PARAM-074,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,rest,planned,Verify HLA1516.1-MIM-PARAM-074: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAlocalDeleteObjectInstance` shall expose parameter `HLAobjectInstance` with datatype `HLAhandle`.,
TEST-HLA1516_1-MIM-PARAM-075-NATIVE,HLA1516.1-MIM-PARAM-075,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,native,planned,Verify HLA1516.1-MIM-PARAM-075: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLArequestAttributeTransportationTypeChange` shall expose parameter `HLAobjectInstance` with datatype `HLAhandle`.,
TEST-HLA1516_1-MIM-PARAM-075-GRPC,HLA1516.1-MIM-PARAM-075,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,grpc,planned,Verify HLA1516.1-MIM-PARAM-075: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLArequestAttributeTransportationTypeChange` shall expose parameter `HLAobjectInstance` with datatype `HLAhandle`.,
TEST-HLA1516_1-MIM-PARAM-075-REST,HLA1516.1-MIM-PARAM-075,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,rest,planned,Verify HLA1516.1-MIM-PARAM-075: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLArequestAttributeTransportationTypeChange` shall expose parameter `HLAobjectInstance` with datatype `HLAhandle`.,
TEST-HLA1516_1-MIM-PARAM-076-NATIVE,HLA1516.1-MIM-PARAM-076,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,native,planned,Verify HLA1516.1-MIM-PARAM-076: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLArequestAttributeTransportationTypeChange` shall expose parameter `HLAattributeList` with datatype `HLAhandleList`.,
TEST-HLA1516_1-MIM-PARAM-076-GRPC,HLA1516.1-MIM-PARAM-076,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,grpc,planned,Verify HLA1516.1-MIM-PARAM-076: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLArequestAttributeTransportationTypeChange` shall expose parameter `HLAattributeList` with datatype `HLAhandleList`.,
TEST-HLA1516_1-MIM-PARAM-076-REST,HLA1516.1-MIM-PARAM-076,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,rest,planned,Verify HLA1516.1-MIM-PARAM-076: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLArequestAttributeTransportationTypeChange` shall expose parameter `HLAattributeList` with datatype `HLAhandleList`.,
TEST-HLA1516_1-MIM-PARAM-077-NATIVE,HLA1516.1-MIM-PARAM-077,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,native,planned,Verify HLA1516.1-MIM-PARAM-077: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLArequestAttributeTransportationTypeChange` shall expose parameter `HLAtransportation` with datatype `HLAtransportationName`.,
TEST-HLA1516_1-MIM-PARAM-077-GRPC,HLA1516.1-MIM-PARAM-077,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,grpc,planned,Verify HLA1516.1-MIM-PARAM-077: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLArequestAttributeTransportationTypeChange` shall expose parameter `HLAtransportation` with datatype `HLAtransportationName`.,
TEST-HLA1516_1-MIM-PARAM-077-REST,HLA1516.1-MIM-PARAM-077,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,rest,planned,Verify HLA1516.1-MIM-PARAM-077: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLArequestAttributeTransportationTypeChange` shall expose parameter `HLAtransportation` with datatype `HLAtransportationName`.,
TEST-HLA1516_1-MIM-PARAM-078-NATIVE,HLA1516.1-MIM-PARAM-078,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,native,planned,Verify HLA1516.1-MIM-PARAM-078: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLArequestInteractionTransportationTypeChange` shall expose parameter `HLAinteractionClass` with datatype `HLAhandle`.,
TEST-HLA1516_1-MIM-PARAM-078-GRPC,HLA1516.1-MIM-PARAM-078,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,grpc,planned,Verify HLA1516.1-MIM-PARAM-078: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLArequestInteractionTransportationTypeChange` shall expose parameter `HLAinteractionClass` with datatype `HLAhandle`.,
TEST-HLA1516_1-MIM-PARAM-078-REST,HLA1516.1-MIM-PARAM-078,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,rest,planned,Verify HLA1516.1-MIM-PARAM-078: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLArequestInteractionTransportationTypeChange` shall expose parameter `HLAinteractionClass` with datatype `HLAhandle`.,
TEST-HLA1516_1-MIM-PARAM-079-NATIVE,HLA1516.1-MIM-PARAM-079,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,native,planned,Verify HLA1516.1-MIM-PARAM-079: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLArequestInteractionTransportationTypeChange` shall expose parameter `HLAtransportation` with datatype `HLAtransportationName`.,
TEST-HLA1516_1-MIM-PARAM-079-GRPC,HLA1516.1-MIM-PARAM-079,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,grpc,planned,Verify HLA1516.1-MIM-PARAM-079: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLArequestInteractionTransportationTypeChange` shall expose parameter `HLAtransportation` with datatype `HLAtransportationName`.,
TEST-HLA1516_1-MIM-PARAM-079-REST,HLA1516.1-MIM-PARAM-079,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,rest,planned,Verify HLA1516.1-MIM-PARAM-079: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLArequestInteractionTransportationTypeChange` shall expose parameter `HLAtransportation` with datatype `HLAtransportationName`.,
TEST-HLA1516_1-MIM-PARAM-080-NATIVE,HLA1516.1-MIM-PARAM-080,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,native,planned,Verify HLA1516.1-MIM-PARAM-080: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAunconditionalAttributeOwnershipDivestiture` shall expose parameter `HLAobjectInstance` with datatype `HLAhandle`.,
TEST-HLA1516_1-MIM-PARAM-080-GRPC,HLA1516.1-MIM-PARAM-080,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,grpc,planned,Verify HLA1516.1-MIM-PARAM-080: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAunconditionalAttributeOwnershipDivestiture` shall expose parameter `HLAobjectInstance` with datatype `HLAhandle`.,
TEST-HLA1516_1-MIM-PARAM-080-REST,HLA1516.1-MIM-PARAM-080,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,rest,planned,Verify HLA1516.1-MIM-PARAM-080: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAunconditionalAttributeOwnershipDivestiture` shall expose parameter `HLAobjectInstance` with datatype `HLAhandle`.,
TEST-HLA1516_1-MIM-PARAM-081-NATIVE,HLA1516.1-MIM-PARAM-081,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,native,planned,Verify HLA1516.1-MIM-PARAM-081: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAunconditionalAttributeOwnershipDivestiture` shall expose parameter `HLAattributeList` with datatype `HLAhandleList`.,
TEST-HLA1516_1-MIM-PARAM-081-GRPC,HLA1516.1-MIM-PARAM-081,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,grpc,planned,Verify HLA1516.1-MIM-PARAM-081: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAunconditionalAttributeOwnershipDivestiture` shall expose parameter `HLAattributeList` with datatype `HLAhandleList`.,
TEST-HLA1516_1-MIM-PARAM-081-REST,HLA1516.1-MIM-PARAM-081,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,rest,planned,Verify HLA1516.1-MIM-PARAM-081: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAunconditionalAttributeOwnershipDivestiture` shall expose parameter `HLAattributeList` with datatype `HLAhandleList`.,
TEST-HLA1516_1-MIM-PARAM-082-NATIVE,HLA1516.1-MIM-PARAM-082,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,native,planned,Verify HLA1516.1-MIM-PARAM-082: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAenableTimeRegulation` shall expose parameter `HLAlookahead` with datatype `HLAtimeInterval`.,
TEST-HLA1516_1-MIM-PARAM-082-GRPC,HLA1516.1-MIM-PARAM-082,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,grpc,planned,Verify HLA1516.1-MIM-PARAM-082: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAenableTimeRegulation` shall expose parameter `HLAlookahead` with datatype `HLAtimeInterval`.,
TEST-HLA1516_1-MIM-PARAM-082-REST,HLA1516.1-MIM-PARAM-082,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,rest,planned,Verify HLA1516.1-MIM-PARAM-082: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAenableTimeRegulation` shall expose parameter `HLAlookahead` with datatype `HLAtimeInterval`.,
TEST-HLA1516_1-MIM-PARAM-083-NATIVE,HLA1516.1-MIM-PARAM-083,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,native,planned,Verify HLA1516.1-MIM-PARAM-083: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAtimeAdvanceRequest` shall expose parameter `HLAtimeStamp` with datatype `HLAlogicalTime`.,
TEST-HLA1516_1-MIM-PARAM-083-GRPC,HLA1516.1-MIM-PARAM-083,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,grpc,planned,Verify HLA1516.1-MIM-PARAM-083: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAtimeAdvanceRequest` shall expose parameter `HLAtimeStamp` with datatype `HLAlogicalTime`.,
TEST-HLA1516_1-MIM-PARAM-083-REST,HLA1516.1-MIM-PARAM-083,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,rest,planned,Verify HLA1516.1-MIM-PARAM-083: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAtimeAdvanceRequest` shall expose parameter `HLAtimeStamp` with datatype `HLAlogicalTime`.,
TEST-HLA1516_1-MIM-PARAM-084-NATIVE,HLA1516.1-MIM-PARAM-084,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,native,planned,Verify HLA1516.1-MIM-PARAM-084: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAtimeAdvanceRequestAvailable` shall expose parameter `HLAtimeStamp` with datatype `HLAlogicalTime`.,
TEST-HLA1516_1-MIM-PARAM-084-GRPC,HLA1516.1-MIM-PARAM-084,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,grpc,planned,Verify HLA1516.1-MIM-PARAM-084: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAtimeAdvanceRequestAvailable` shall expose parameter `HLAtimeStamp` with datatype `HLAlogicalTime`.,
TEST-HLA1516_1-MIM-PARAM-084-REST,HLA1516.1-MIM-PARAM-084,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,rest,planned,Verify HLA1516.1-MIM-PARAM-084: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAtimeAdvanceRequestAvailable` shall expose parameter `HLAtimeStamp` with datatype `HLAlogicalTime`.,
TEST-HLA1516_1-MIM-PARAM-085-NATIVE,HLA1516.1-MIM-PARAM-085,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,native,planned,Verify HLA1516.1-MIM-PARAM-085: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAnextMessageRequest` shall expose parameter `HLAtimeStamp` with datatype `HLAlogicalTime`.,
TEST-HLA1516_1-MIM-PARAM-085-GRPC,HLA1516.1-MIM-PARAM-085,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,grpc,planned,Verify HLA1516.1-MIM-PARAM-085: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAnextMessageRequest` shall expose parameter `HLAtimeStamp` with datatype `HLAlogicalTime`.,
TEST-HLA1516_1-MIM-PARAM-085-REST,HLA1516.1-MIM-PARAM-085,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,rest,planned,Verify HLA1516.1-MIM-PARAM-085: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAnextMessageRequest` shall expose parameter `HLAtimeStamp` with datatype `HLAlogicalTime`.,
TEST-HLA1516_1-MIM-PARAM-086-NATIVE,HLA1516.1-MIM-PARAM-086,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,native,planned,Verify HLA1516.1-MIM-PARAM-086: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAnextMessageRequestAvailable` shall expose parameter `HLAtimeStamp` with datatype `HLAlogicalTime`.,
TEST-HLA1516_1-MIM-PARAM-086-GRPC,HLA1516.1-MIM-PARAM-086,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,grpc,planned,Verify HLA1516.1-MIM-PARAM-086: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAnextMessageRequestAvailable` shall expose parameter `HLAtimeStamp` with datatype `HLAlogicalTime`.,
TEST-HLA1516_1-MIM-PARAM-086-REST,HLA1516.1-MIM-PARAM-086,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,rest,planned,Verify HLA1516.1-MIM-PARAM-086: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAnextMessageRequestAvailable` shall expose parameter `HLAtimeStamp` with datatype `HLAlogicalTime`.,
TEST-HLA1516_1-MIM-PARAM-087-NATIVE,HLA1516.1-MIM-PARAM-087,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,native,planned,Verify HLA1516.1-MIM-PARAM-087: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAflushQueueRequest` shall expose parameter `HLAtimeStamp` with datatype `HLAlogicalTime`.,
TEST-HLA1516_1-MIM-PARAM-087-GRPC,HLA1516.1-MIM-PARAM-087,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,grpc,planned,Verify HLA1516.1-MIM-PARAM-087: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAflushQueueRequest` shall expose parameter `HLAtimeStamp` with datatype `HLAlogicalTime`.,
TEST-HLA1516_1-MIM-PARAM-087-REST,HLA1516.1-MIM-PARAM-087,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,rest,planned,Verify HLA1516.1-MIM-PARAM-087: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAflushQueueRequest` shall expose parameter `HLAtimeStamp` with datatype `HLAlogicalTime`.,
TEST-HLA1516_1-MIM-PARAM-088-NATIVE,HLA1516.1-MIM-PARAM-088,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,native,planned,Verify HLA1516.1-MIM-PARAM-088: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAmodifyLookahead` shall expose parameter `HLAlookahead` with datatype `HLAtimeInterval`.,
TEST-HLA1516_1-MIM-PARAM-088-GRPC,HLA1516.1-MIM-PARAM-088,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,grpc,planned,Verify HLA1516.1-MIM-PARAM-088: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAmodifyLookahead` shall expose parameter `HLAlookahead` with datatype `HLAtimeInterval`.,
TEST-HLA1516_1-MIM-PARAM-088-REST,HLA1516.1-MIM-PARAM-088,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,rest,planned,Verify HLA1516.1-MIM-PARAM-088: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAmodifyLookahead` shall expose parameter `HLAlookahead` with datatype `HLAtimeInterval`.,
TEST-HLA1516_1-MIM-PARAM-089-NATIVE,HLA1516.1-MIM-PARAM-089,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,native,planned,Verify HLA1516.1-MIM-PARAM-089: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAchangeAttributeOrderType` shall expose parameter `HLAobjectInstance` with datatype `HLAhandle`.,
TEST-HLA1516_1-MIM-PARAM-089-GRPC,HLA1516.1-MIM-PARAM-089,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,grpc,planned,Verify HLA1516.1-MIM-PARAM-089: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAchangeAttributeOrderType` shall expose parameter `HLAobjectInstance` with datatype `HLAhandle`.,
TEST-HLA1516_1-MIM-PARAM-089-REST,HLA1516.1-MIM-PARAM-089,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,rest,planned,Verify HLA1516.1-MIM-PARAM-089: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAchangeAttributeOrderType` shall expose parameter `HLAobjectInstance` with datatype `HLAhandle`.,
TEST-HLA1516_1-MIM-PARAM-090-NATIVE,HLA1516.1-MIM-PARAM-090,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,native,planned,Verify HLA1516.1-MIM-PARAM-090: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAchangeAttributeOrderType` shall expose parameter `HLAattributeList` with datatype `HLAhandleList`.,
TEST-HLA1516_1-MIM-PARAM-090-GRPC,HLA1516.1-MIM-PARAM-090,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,grpc,planned,Verify HLA1516.1-MIM-PARAM-090: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAchangeAttributeOrderType` shall expose parameter `HLAattributeList` with datatype `HLAhandleList`.,
TEST-HLA1516_1-MIM-PARAM-090-REST,HLA1516.1-MIM-PARAM-090,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,rest,planned,Verify HLA1516.1-MIM-PARAM-090: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAchangeAttributeOrderType` shall expose parameter `HLAattributeList` with datatype `HLAhandleList`.,
TEST-HLA1516_1-MIM-PARAM-091-NATIVE,HLA1516.1-MIM-PARAM-091,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,native,planned,Verify HLA1516.1-MIM-PARAM-091: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAchangeAttributeOrderType` shall expose parameter `HLAsendOrder` with datatype `HLAorderType`.,
TEST-HLA1516_1-MIM-PARAM-091-GRPC,HLA1516.1-MIM-PARAM-091,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,grpc,planned,Verify HLA1516.1-MIM-PARAM-091: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAchangeAttributeOrderType` shall expose parameter `HLAsendOrder` with datatype `HLAorderType`.,
TEST-HLA1516_1-MIM-PARAM-091-REST,HLA1516.1-MIM-PARAM-091,CAP-MOM,MIM-INTERACTION-PARAMETERS,MIM parse/static + MOM integration,rest,planned,Verify HLA1516.1-MIM-PARAM-091: Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAchangeAttributeOrderType` shall expose parameter `HLAsendOrder` with datatype `HLAorderType`.,
