packet_requirement_id,curated_requirement_id,standard,clause,feature,reconciliation_kind,source_detail,requirement_text,packet_verification_method,current_test_id,current_status,implementation_area,source_packet_file,notes
HLA1516.2-XML-SCHEMA-TYPE-0001,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005;HLA1516.2-XML-D-001,IEEE 1516.2-2010,Annex D/E,XML-SCHEMA-TYPES,xsd_type_detail,schema=OMT; category=type; name=objectModelType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,OMT/FDD/DIF XML processor shall recognize schema type 'objectModelType' in the OMT schema with kind complexType.,XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.validation,hla_1516_omt_xml_detailed_requirements_v1_0.csv,"Current repo-native XML/schema tests validate family-level Annex D/E conformance and semantic round-trip behavior, but do not treat each imported XSD element or type as its own direct curated requirement."
HLA1516.2-XML-SCHEMA-TYPE-0002,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005;HLA1516.2-XML-D-001,IEEE 1516.2-2010,Annex D/E,XML-SCHEMA-TYPES,xsd_type_detail,schema=OMT; category=type; name=modelIdentificationType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,OMT/FDD/DIF XML processor shall recognize schema type 'modelIdentificationType' in the OMT schema with kind complexType.,XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.validation,hla_1516_omt_xml_detailed_requirements_v1_0.csv,"Current repo-native XML/schema tests validate family-level Annex D/E conformance and semantic round-trip behavior, but do not treat each imported XSD element or type as its own direct curated requirement."
HLA1516.2-XML-SCHEMA-TYPE-0003,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005;HLA1516.2-XML-D-001,IEEE 1516.2-2010,Annex D/E,XML-SCHEMA-TYPES,xsd_type_detail,schema=OMT; category=type; name=modelType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,OMT/FDD/DIF XML processor shall recognize schema type 'modelType' in the OMT schema with kind complexType.,XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.validation,hla_1516_omt_xml_detailed_requirements_v1_0.csv,"Current repo-native XML/schema tests validate family-level Annex D/E conformance and semantic round-trip behavior, but do not treat each imported XSD element or type as its own direct curated requirement."
HLA1516.2-XML-SCHEMA-TYPE-0004,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005;HLA1516.2-XML-D-001,IEEE 1516.2-2010,Annex D/E,XML-SCHEMA-TYPES,xsd_type_detail,schema=OMT; category=type; name=securityClassificationType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,OMT/FDD/DIF XML processor shall recognize schema type 'securityClassificationType' in the OMT schema with kind complexType.,XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.validation,hla_1516_omt_xml_detailed_requirements_v1_0.csv,"Current repo-native XML/schema tests validate family-level Annex D/E conformance and semantic round-trip behavior, but do not treat each imported XSD element or type as its own direct curated requirement."
HLA1516.2-XML-SCHEMA-TYPE-0005,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005;HLA1516.2-XML-D-001,IEEE 1516.2-2010,Annex D/E,XML-SCHEMA-TYPES,xsd_type_detail,schema=OMT; category=type; name=applicationDomainType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,OMT/FDD/DIF XML processor shall recognize schema type 'applicationDomainType' in the OMT schema with kind complexType.,XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.validation,hla_1516_omt_xml_detailed_requirements_v1_0.csv,"Current repo-native XML/schema tests validate family-level Annex D/E conformance and semantic round-trip behavior, but do not treat each imported XSD element or type as its own direct curated requirement."
HLA1516.2-XML-SCHEMA-TYPE-0006,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005;HLA1516.2-XML-D-001,IEEE 1516.2-2010,Annex D/E,XML-SCHEMA-TYPES,xsd_type_detail,schema=OMT; category=type; name=keywordType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,OMT/FDD/DIF XML processor shall recognize schema type 'keywordType' in the OMT schema with kind complexType.,XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.validation,hla_1516_omt_xml_detailed_requirements_v1_0.csv,"Current repo-native XML/schema tests validate family-level Annex D/E conformance and semantic round-trip behavior, but do not treat each imported XSD element or type as its own direct curated requirement."
HLA1516.2-XML-SCHEMA-TYPE-0007,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005;HLA1516.2-XML-D-001,IEEE 1516.2-2010,Annex D/E,XML-SCHEMA-TYPES,xsd_type_detail,schema=OMT; category=type; name=pocType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,OMT/FDD/DIF XML processor shall recognize schema type 'pocType' in the OMT schema with kind complexType.,XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.validation,hla_1516_omt_xml_detailed_requirements_v1_0.csv,"Current repo-native XML/schema tests validate family-level Annex D/E conformance and semantic round-trip behavior, but do not treat each imported XSD element or type as its own direct curated requirement."
HLA1516.2-XML-SCHEMA-TYPE-0008,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005;HLA1516.2-XML-D-001,IEEE 1516.2-2010,Annex D/E,XML-SCHEMA-TYPES,xsd_type_detail,schema=OMT; category=type; name=pocTypeType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,OMT/FDD/DIF XML processor shall recognize schema type 'pocTypeType' in the OMT schema with kind complexType.,XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.validation,hla_1516_omt_xml_detailed_requirements_v1_0.csv,"Current repo-native XML/schema tests validate family-level Annex D/E conformance and semantic round-trip behavior, but do not treat each imported XSD element or type as its own direct curated requirement."
HLA1516.2-XML-SCHEMA-TYPE-0009,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005;HLA1516.2-XML-D-001,IEEE 1516.2-2010,Annex D/E,XML-SCHEMA-TYPES,xsd_type_detail,schema=OMT; category=type; name=idReferenceType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,OMT/FDD/DIF XML processor shall recognize schema type 'idReferenceType' in the OMT schema with kind complexType.,XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.validation,hla_1516_omt_xml_detailed_requirements_v1_0.csv,"Current repo-native XML/schema tests validate family-level Annex D/E conformance and semantic round-trip behavior, but do not treat each imported XSD element or type as its own direct curated requirement."
HLA1516.2-XML-SCHEMA-TYPE-0010,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005;HLA1516.2-XML-D-001,IEEE 1516.2-2010,Annex D/E,XML-SCHEMA-TYPES,xsd_type_detail,schema=OMT; category=type; name=glyphType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=true,OMT/FDD/DIF XML processor shall recognize schema type 'glyphType' in the OMT schema with kind complexType.,XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.validation,hla_1516_omt_xml_detailed_requirements_v1_0.csv,"Current repo-native XML/schema tests validate family-level Annex D/E conformance and semantic round-trip behavior, but do not treat each imported XSD element or type as its own direct curated requirement."
HLA1516.2-XML-SCHEMA-TYPE-0011,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005;HLA1516.2-XML-D-001,IEEE 1516.2-2010,Annex D/E,XML-SCHEMA-TYPES,xsd_type_detail,schema=OMT; category=type; name=serviceUtilizationType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,OMT/FDD/DIF XML processor shall recognize schema type 'serviceUtilizationType' in the OMT schema with kind complexType.,XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.validation,hla_1516_omt_xml_detailed_requirements_v1_0.csv,"Current repo-native XML/schema tests validate family-level Annex D/E conformance and semantic round-trip behavior, but do not treat each imported XSD element or type as its own direct curated requirement."
HLA1516.2-XML-SCHEMA-TYPE-0012,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005;HLA1516.2-XML-D-001,IEEE 1516.2-2010,Annex D/E,XML-SCHEMA-TYPES,xsd_type_detail,schema=OMT; category=type; name=objectsType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,OMT/FDD/DIF XML processor shall recognize schema type 'objectsType' in the OMT schema with kind complexType.,XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.validation,hla_1516_omt_xml_detailed_requirements_v1_0.csv,"Current repo-native XML/schema tests validate family-level Annex D/E conformance and semantic round-trip behavior, but do not treat each imported XSD element or type as its own direct curated requirement."
HLA1516.2-XML-SCHEMA-TYPE-0013,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005;HLA1516.2-XML-D-001,IEEE 1516.2-2010,Annex D/E,XML-SCHEMA-TYPES,xsd_type_detail,schema=OMT; category=type; name=objectClassType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,OMT/FDD/DIF XML processor shall recognize schema type 'objectClassType' in the OMT schema with kind complexType.,XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.validation,hla_1516_omt_xml_detailed_requirements_v1_0.csv,"Current repo-native XML/schema tests validate family-level Annex D/E conformance and semantic round-trip behavior, but do not treat each imported XSD element or type as its own direct curated requirement."
HLA1516.2-XML-SCHEMA-TYPE-0014,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005;HLA1516.2-XML-D-001,IEEE 1516.2-2010,Annex D/E,XML-SCHEMA-TYPES,xsd_type_detail,schema=OMT; category=type; name=attributeType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,OMT/FDD/DIF XML processor shall recognize schema type 'attributeType' in the OMT schema with kind complexType.,XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.validation,hla_1516_omt_xml_detailed_requirements_v1_0.csv,"Current repo-native XML/schema tests validate family-level Annex D/E conformance and semantic round-trip behavior, but do not treat each imported XSD element or type as its own direct curated requirement."
HLA1516.2-XML-SCHEMA-TYPE-0015,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005;HLA1516.2-XML-D-001,IEEE 1516.2-2010,Annex D/E,XML-SCHEMA-TYPES,xsd_type_detail,schema=OMT; category=type; name=updateType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,OMT/FDD/DIF XML processor shall recognize schema type 'updateType' in the OMT schema with kind complexType.,XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.validation,hla_1516_omt_xml_detailed_requirements_v1_0.csv,"Current repo-native XML/schema tests validate family-level Annex D/E conformance and semantic round-trip behavior, but do not treat each imported XSD element or type as its own direct curated requirement."
