requirement_id,standard,clause,source_title,capability,feature,requirement_text,normative_keyword,implementation_area,verification_method,test_id,status,priority,source_note,requirement_type,parent_requirement_id,source_detail,service_name,service_direction,transport_scope,mom_observable,verification_notes
HLA1516.2-XML-SCHEMA-TYPE-0109,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'dimensionsType' in the DIF schema with kind complexType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0109,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=DIF; category=type; name=dimensionsType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,dimensionsType,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0110,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'dimensionType' in the DIF schema with kind complexType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0110,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=DIF; category=type; name=dimensionType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,dimensionType,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0111,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'timeType' in the DIF schema with kind complexType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0111,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=DIF; category=type; name=timeType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,timeType,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0112,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'tagsType' in the DIF schema with kind complexType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0112,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=DIF; category=type; name=tagsType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,tagsType,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0113,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'tagType' in the DIF schema with kind complexType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0113,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=DIF; category=type; name=tagType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,tagType,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0114,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'synchronizationsType' in the DIF schema with kind complexType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0114,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=DIF; category=type; name=synchronizationsType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,synchronizationsType,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0115,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'synchronizationPointType' in the DIF schema with kind complexType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0115,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=DIF; category=type; name=synchronizationPointType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,synchronizationPointType,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0116,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'capabilityType' in the DIF schema with kind complexType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0116,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=DIF; category=type; name=capabilityType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,capabilityType,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0117,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'transportationsType' in the DIF schema with kind complexType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0117,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=DIF; category=type; name=transportationsType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,transportationsType,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0118,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'transportationType' in the DIF schema with kind complexType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0118,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=DIF; category=type; name=transportationType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,transportationType,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0119,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'switchesType' in the DIF schema with kind complexType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0119,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=DIF; category=type; name=switchesType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,switchesType,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0120,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'switchType' in the DIF schema with kind complexType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0120,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=DIF; category=type; name=switchType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,switchType,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0121,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'resignSwitchType' in the DIF schema with kind complexType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0121,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=DIF; category=type; name=resignSwitchType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,resignSwitchType,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0122,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'updateRatesType' in the DIF schema with kind complexType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0122,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=DIF; category=type; name=updateRatesType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,updateRatesType,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0123,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'updateRateType' in the DIF schema with kind complexType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0123,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=DIF; category=type; name=updateRateType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,updateRateType,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0124,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'RateType' in the DIF schema with kind complexType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0124,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=DIF; category=type; name=RateType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,RateType,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0125,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'dataTypesType' in the DIF schema with kind complexType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0125,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=DIF; category=type; name=dataTypesType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,dataTypesType,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0126,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'basicDataRepresentationsType' in the DIF schema with kind complexType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0126,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=DIF; category=type; name=basicDataRepresentationsType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,basicDataRepresentationsType,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0127,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'basicDataType' in the DIF schema with kind complexType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0127,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=DIF; category=type; name=basicDataType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,basicDataType,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0128,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'Size' in the DIF schema with kind complexType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0128,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=DIF; category=type; name=Size; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,Size,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0129,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'endianType' in the DIF schema with kind complexType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0129,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=DIF; category=type; name=endianType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,endianType,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0130,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'simpleDataTypesType' in the DIF schema with kind complexType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0130,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=DIF; category=type; name=simpleDataTypesType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,simpleDataTypesType,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0131,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'simpleDataType' in the DIF schema with kind complexType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0131,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=DIF; category=type; name=simpleDataType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,simpleDataType,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0132,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'fixedRecordDataTypesType' in the DIF schema with kind complexType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0132,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=DIF; category=type; name=fixedRecordDataTypesType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,fixedRecordDataTypesType,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0133,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'fixedRecordDataType' in the DIF schema with kind complexType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0133,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=DIF; category=type; name=fixedRecordDataType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,fixedRecordDataType,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0134,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'fixedRecordEncodingType' in the DIF schema with kind complexType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0134,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=DIF; category=type; name=fixedRecordEncodingType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,fixedRecordEncodingType,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0135,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'enumeratedDataTypesType' in the DIF schema with kind complexType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0135,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=DIF; category=type; name=enumeratedDataTypesType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,enumeratedDataTypesType,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0136,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'enumeratedDataType' in the DIF schema with kind complexType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0136,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=DIF; category=type; name=enumeratedDataType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,enumeratedDataType,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0137,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'variantRecordDataTypesType' in the DIF schema with kind complexType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0137,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=DIF; category=type; name=variantRecordDataTypesType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,variantRecordDataTypesType,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0138,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'variantRecordDataType' in the DIF schema with kind complexType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0138,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=DIF; category=type; name=variantRecordDataType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,variantRecordDataType,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
